customer,age,occupation,regiontype,marriagestatus,children,income,numhandsets,handsetage,smartphone,currenthandsetprice,creditrating,homeowner,creditcard,avgbill,avgmins,avgrecurringcharge,avgoverbundlemins,avgroamcalls,callminuteschangepct,billamountchangepct,avgreceivedmins,avgoutcalls,avgincalls,peakoffpeakratio,peakoffpeakratiochangepct,avgdroppedcalls,lifetime,lastmonthcustomercarecalls,numretentioncalls,numretentionoffersaccepted,newfrequentnumbers,churn_dum1,churn_dum2,churn
1002591,56, , , no, true,2,3,357, true,149.99001, A, false,true,38.48,70.5,34.98,0,0,-.70999998,.0148,1.34,4.6700001,.67000002,1.0408163,3.6561508,.33000001,40,0,0,0,0,1,0,0
1002602,32, , suburban, yes, false,6,3,438, true,9.9899998, C, false,true,160.42,796.25,41.279999,288,0,-4.105,-2.0406001,193.14,54.669998,18.33,3.5641539,-6.3535447,15,40,1,0,0,0,1,0,0
1002623,48, professional, , unknown, false,9,3,405, true,149.99001, A, false,true,69.510002,1146.75,59.990002,43,0,6.7049999,-.2044,321.69,57,12,1.4838598,5.2591739,17,44,6.6700001,0,0,0,1,0,0
1002649,26, , , unknown, false,5,2,619, true,29.99, C, true,true,50,292.75,50,0,0,1.485,0,84.349998,33.669998,10.33,.68198371,3.1634214,3,40,0,0,0,0,1,0,0
1002674,50, professional, , no, false,6,2,379, true,29.99, A, false,false,163.46001,1397.5,75,241.5,.64999998,.25,.1628,73.540001,27.33,2.3299999,5.2830443,-.99536592,23.33,41,0,0,0,0,1,0,0
1002697,54, , suburban, unknown, true,9,3,550, true,59.990002, C, false,true,230.00999,1172,71.279999,428.75,0,-10.84,-3.0179999,298.63,38,15.33,2.2837837,6.8231921,18.33,39,.33000001,0,0,0,1,0,0
1002709,0, , suburban, unknown, false,0,3,160, true,29.99, A, true,false,81.440002,935.25,75,0,0,-9.625,-.0458,323.70001,60.330002,42,.80859727,7.8443937,22.33,39,1.33,0,0,0,1,0,0
1002729,26, self-employed, suburban, no, false,4,7,448, true,79.989998, E, true,true,57.84,789,49.990002,15,.1,3.96,.26800001,242.66,15.33,8.3299999,2.3550899,-5.8942809,6.6700001,43,.33000001,0,0,0,1,0,0
1002754,0, , suburban, unknown, false,0,7,60, true,149.99001, E, true,false,177.63,2317.75,159.99001,0,3.8800001,-5.1350002,-.097400002,509.62,126,37.330002,.80470514,9.017458,10,43,1,1,0,0,1,0,0
1002775,46, professional, , no, false,6,3,101, true,29.99, A, false,true,35.18,58,30.02,30.75,0,-.63999999,-.055799998,9.4700003,6,0,6.3170733,-11.290138,.67000002,43,.67000002,0,0,3,1,0,0
1002795,0, , , unknown, false,0,8,85, true,79.989998, C, true,false,85.199997,1266.25,86.279999,0,2.24,.255,.26019999,376.10999,67,30.33,1.2072504,-11.364367,17,41,1,1,1,0,1,0,0
1002814,62, professional, , no, false,6,2,360, true,29.99, C, false,true,116.04,779.75,59.990002,164,0,-.69499999,-.44100001,324.72,33.669998,.33000001,3.0556719,-4.31568,7.6700001,37,.67000002,0,0,0,1,0,0
1002826,54, clerical, , yes, false,6,2,346, true,29.99, A, false,true,33.240002,197.25,44.990002,0,0,1.655,0,1.3200001,9.6700001,1,2.4072223,4.6463881,3,41,0,0,0,0,1,0,0
1002840,0, , , unknown, false,0,3,261, true,9.9899998, F, true,false,104.56,1136,99.989998,.75,1.0700001,-1.84,-.0264,304.07001,21,21,43.364014,-1.448397,44.669998,41,0,0,0,0,1,0,0
1002866,44, , town, no, false,0,2,622, true,29.99, D, true,true,42.209999,135,34.98,12.75,0,-2.7,-.1446,22.68,3.3299999,2.3299999,1.6665218,6.7586813,1,41,0,0,0,0,1,0,0
1002892,32, , , yes, true,5,8,34, true,79.989998, A, false,true,229.96001,1677,79.989998,345,17.85,10.6,4.3048,322.51001,61.669998,3.3299999,4.8539553,5.8238158,37.330002,41,4,0,0,0,1,0,0
1002924,52, professional, , yes, true,8,1,1171, true,0, A, false,true,33.200001,132.25,39.990002,0,3.21,-.625,-.064199999,20.76,8.6700001,.67000002,1.6716673,-8.6847906,3,39,.67000002,0,0,0,1,0,0
1002954,0, , , unknown, false,0,1,1106, true,0, A, true,false,55.900002,605.75,44.990002,52.75,1.87,-2.5150001,-.41819999,30.370001,8.3299999,0,1.114445,-9.3295221,6.3299999,36,0,0,0,0,1,0,0
1002987,36, professional, suburban, yes, true,6,2,125, true,29.99, A, false,true,72.910004,569,69.989998,0,.63999999,-2.2,.0126,196.94,67.669998,7.6700001,5.3890119,-1.4626906,7.6700001,36,0,0,0,0,1,0,0
1003012,42, professional, , no, false,2,12,56, true,99.989998, C, true,false,195.57001,3988.75,169.14999,289.75,.1,3.885,-.64340001,1413.66,124,55.330002,1.7450495,7.6647973,104.33,36,6,0,0,0,1,0,0
1003020,36, , t, no, false,8,1,1101, false,0, A, false,true,31.5,31.25,30,0,.89999998,-.36500001,-.017200001,.36000001,2.3299999,1,2.1666667,.21397424,3.3299999,36,0,0,0,0,1,0,0
1003040,36, , , no, false,4,2,337, true,29.99, A, false,true,86.800003,728.5,94.989998,0,.079999998,3.9300001,-.0164,66.339996,53,3.6700001,2.2593746,23.731901,3,38,0,0,0,0,1,0,0
1003065,52, , , yes, false,6,4,98, true,129.99001, C, false,true,64.07,851,49.990002,17.25,.49000001,6,.036800001,208.99001,33.330002,17.67,1.5646919,-8.7854509,10.33,38,1.67,0,0,0,1,0,0
1003081,38, , suburban, no, false,8,2,380, true,29.99, A, false,true,51.349998,291,29.99,0,3.1600001,.16,.0232,38.150002,9,.67000002,2.7769148,-4.4114957,7.6700001,42,0,0,0,0,1,0,0
1003101,0, , , unknown, false,0,5,19, true,9.9899998, D, true,false,48.950001,21,29.99,0,0,1.26,-.37920001,0,0,0,0,7.7663212,0,36,0,0,0,0,1,0,0
1003135,48, , , no, false,2,2,205, true,29.99, G, false,true,142.11,1370.5,49.990002,220.5,0,1.03,.46360001,656.34003,38.669998,6.3299999,.85146517,12.24899,25.67,40,2.6700001,0,0,0,1,0,0
1003154,0, , , no, false,3,2,104, false,29.99, C, true,false,42.849998,3.5,45.470001,0,0,-.07,-.2572,0,.33000001,0,.71673822,-13.292636,0,38,0,0,0,0,1,0,0
1003172,60, professional, s, yes, false,8,3,66, true,79.989998, A, false,true,142.63,1811.25,54.98,321.75,0,-.025,.3134,683.96997,97,36.669998,1.0682179,-.023793878,30.67,42,2,0,0,0,1,0,0
1003181,48, , , yes, false,6,1,1194, false,0, D, false,true,30.969999,142.75,29.99,.5,0,.30500001,.0136,1.74,5.3299999,0,1.3096429,.52854037,.67000002,40,0,0,0,0,1,0,0
1003197,24, , , yes, false,1,5,121, true,99.989998, D, false,false,50.549999,1212.5,44.990002,20,1.99,-1.39,-.0462,635.59998,13,3.3299999,.30473882,-7.2090302,32,36,4.3299999,0,0,0,1,0,0
1003210,46, professional, , yes, true,6,2,1033, true,29.99, A, false,true,34.900002,131.25,29.99,0,1.0599999,2.9549999,.1664,8.1800003,13.33,0,2.0206251,-7.6662679,4,36,0,0,0,0,1,0,0
1003236,0, , suburban, unknown, false,0,1,1250, true,0, D, true,false,10.24,459.5,10,0,.23999999,-1.29,.0142,391.35001,36,8.3299999,5.2196236,3.6493764,6.3299999,42,0,0,0,0,1,0,0
1003253,44, professional, , yes, true,6,2,1073, false,9.9899998, A, false,true,30.77,122.25,30,0,0,-1.225,-.0154,1.9299999,6,0,4.9717565,9.3739376,1.67,36,0,0,0,0,1,0,0
1003268,26, , town, yes, false,8,2,514, true,29.99, A, false,true,19.719999,204.25,10,16,.92000002,1.4349999,.19660001,24.629999,8.3299999,5.6700001,2.4727702,-14.260608,1,42,0,0,0,0,1,0,0
1003281,44, professional, suburban, yes, false,9,5,153, true,79.989998, A, false,true,60.240002,464,69.989998,0,0,-3.4000001,.0148,20.879999,9.6700001,.67000002,3.4001656,-2.239424,15,42,0,0,0,0,1,0,0
1003292,44, professional, suburban, yes, true,9,1,1248, false,0, A, false,true,17.120001,37.75,16.99,0,0,-.51499999,-.0026,7.2199998,0,0,1.7991004,-1.786291,.67000002,42,0,0,0,0,1,0,0
1003303,0, , , unknown, false,0,1,1141, true,0, F, true,false,26.200001,89.5,16.99,0,4.52,.47,.235,0,.33000001,0,1.3000751,12.095853,3,38,0,0,0,0,1,0,0
1003329,24, , suburban, no, false,6,2,437, true,29.99, A, false,true,30.07,164.25,29.99,0,0,1.015,-.0016,17.42,10,4.6700001,.21334681,-16.224361,.67000002,41,0,0,0,0,1,0,0
1003353,24, , , no, false,6,1,1078, false,0, A, true,true,10.2,4,10,0,0,.02,-.0040000002,0,0,0,1,7.86654,0,35,0,0,0,0,1,0,0
1003369,62, crafts, , yes, true,6,1,1246, true,0, A, false,true,36.330002,246.75,44.990002,0,1.34,-1.295,-.026799999,12.86,5.6700001,5,3.2503517,14.839999,9,41,3.6700001,0,0,0,1,0,0
1003383,42, , suburban, yes, false,9,2,846, false,29.99, A, false,true,21.83,75.75,16.99,10.25,0,-.815,-.096799999,18.049999,1,.33000001,1.690119,7.8458018,2.6700001,39,0,0,0,2,1,0,0
1003402,0, , , unknown, false,0,3,140, true,79.989998, G, true,false,35.060001,532.25,30,12.5,0,1.015,.2418,108.3,5.3299999,4.6700001,.48080701,9.1936226,4.6700001,39,2,0,0,0,1,0,0
1003414,42, professional, suburban, yes, true,7,1,1138, false,0, A, false,true,57.200001,165.75,16.99,75,0,-1.355,-.4064,28.700001,.33000001,.33000001,1.635,-9.4656315,4,37,0,0,0,0,1,0,0
1003432,40, professional, town, no, false,1,10,101, true,29.99, A, false,true,337.01001,2704.5,75,759.5,0,-13.69,-.92439997,526.10999,89,73.330002,4.4862151,-12.275512,33.330002,35,0,0,0,0,1,0,0
1003454,76, professional, suburban, yes, false,7,2,30, true,29.99, A, false,true,17.139999,48,16.99,0,0,0,-.003,0,1,0,2.9972751,9.7024946,1,39,0,0,0,1,1,0,0
1003480,24, professional, suburban, no, false,6,1,1074, false,0, C, false,true,79.889999,228.25,16.99,128.25,0,.094999999,.038800001,38.880001,11.33,.33000001,3.2538095,11.637781,1,35,0,0,0,0,1,0,0
1003501,38, professional, , yes, true,7,2,738, true,29.99, A, false,true,24.02,104,16.99,14.75,.38999999,.059999999,-.079999998,4.6900001,.33000001,0,11.316398,12.143739,.67000002,37,0,0,0,0,1,0,0
1003517,80, retired, , yes, false,5,3,385, true,29.99, A, false,true,17.15,28,16.99,0,0,.23999999,-.0031999999,0,0,0,.66666669,-8.1507292,0,35,0,0,0,0,1,0,0
1003540,40, professional, suburban, unknown, true,3,6,128, true,99.989998, A, false,true,118.33,2663.5,75,129.5,0,7.1700001,1.5324,306.72,22,35.669998,.89340293,-10.133381,10,35,1,0,0,0,1,0,0
1003556,38, professional, town, yes, true,7,3,245, true,29.99, A, false,false,17.870001,64.5,16.99,0,.2,-.17,.001,12.71,.33000001,.33000001,2.8262668,19.072254,5,35,0,0,0,0,1,0,0
1003579,52, self-employed, suburban, unknown, true,9,1,1072, false,0, A, false,true,17.709999,50,16.99,0,1.17,1.04,.039000001,.039999999,.67000002,0,.458125,9.8007879,1.33,35,0,0,0,0,1,0,0
1003593,48, clerical, , yes, false,9,4,186, true,59.990002, A, false,true,16.99,17.25,16.99,0,0,-.125,0,1.39,1.33,2.3299999,.38142857,1.1931467,0,39,0,0,0,0,1,0,0
1003608,48, professional, , yes, true,7,1,1134, false,0, A, false,true,19.24,71,16.99,5,0,.98000002,.13500001,0,1.67,0,.6869728,-4.9881997,0,37,0,0,0,0,1,0,0
1003624,36, , , no, false,6,1,1179, false,0, A, true,false,72.650002,761.5,49.990002,37,0,-8.0900002,-.35339999,89.110001,29.33,0,1.6172839,-3.873188,21,39,1.33,0,0,0,1,0,0
1003647,40, , suburban, unknown, false,8,1,1071, true,0, A, false,true,17.15,71.25,16.99,0,0,.39500001,-.0031999999,.57999998,0,0,1.6885554,-.27422351,1.33,35,0,0,0,0,1,0,0
1003681,70, , , yes, true,7,5,112, true,149.99001, A, false,true,59,926,59.990002,27.25,.2,.31999999,-.1472,273.54999,77,33.330002,1.0930519,-17.822067,11.67,39,2.3299999,0,0,0,1,0,0
1003699,42, , town, yes, true,6,2,297, true,29.99, A, false,true,117.49,890.5,69.989998,185.75,0,4.5700002,.61580002,275.98999,75.330002,40.669998,2.4791162,2.3185277,9.3299999,35,0,0,0,0,1,0,0
1003716,44, professional, rural, yes, true,6,1,1067, true,0, A, false,true,17.15,.5,16.99,0,0,-.0099999998,-.0031999999,0,0,0,0,-2.0043292,0,35,0,0,0,0,1,0,0
1003744,40, , , unknown, false,6,2,675, false,29.99, A, false,false,32.009998,167.5,29.99,1,0,-1.71,-.0206,15.8,1,5,1.3705854,3.9478168,5,35,0,0,0,0,1,0,0
1003758,42, , suburban, yes, false,4,2,745, false,29.99, B, false,true,33.669998,57.75,3.6700001,32.5,0,-1.155,-.67339998,26.889999,0,0,2.316752,-4.3926153,4,41,0,0,0,0,1,0,0
1003769,54, , rural, yes, true,7,4,68, true,29.99, D, false,true,20.41,84,19.67,0,0,-1.48,-.20819999,3.8399999,9,0,2.0558333,.69918114,7.3299999,37,1,0,0,0,1,0,0
1003791,26, , town, no, false,3,4,103, true,149.99001, A, false,true,85.730003,317,84.989998,0,0,.22,.0049999999,68.349998,2.6700001,3.3299999,3.4936292,-3.7844927,7.3299999,41,0,0,0,0,1,0,0
1003802,58, professional, rural, yes, false,9,2,460, true,29.99, C, false,true,54.77,393.5,59.990002,0,.28999999,.17,-.0306,102.87,17.33,2,2.93325,5.1781898,4.6700001,39,0,0,0,0,1,0,0
1003833,50, , , yes, false,7,7,6, true,99.989998, C, true,false,50.93,567.25,49.990002,0,.2,5.1149998,.036400001,118.86,36.330002,17.67,.38554907,17.367207,6,41,0,0,0,0,1,0,0
1003874,42, , suburban, unknown, true,8,3,32, true,29.99, D, false,true,59.580002,320.5,30,66.5,0,-2.79,-.5916,75.879997,21.33,6.3299999,1.6088487,6.0581336,8.3299999,35,0,0,0,0,1,0,0
1003879,0, , , unknown, false,0,2,275, true,29.99, A, true,false,66.519997,347.75,29.99,86,.31999999,.064999998,-.1988,166.75999,15.67,15,4.338511,-4.381557,2.3299999,37,0,0,0,0,1,0,0
1003896,46, professional, , yes, false,6,10,359, true,129.99001, D, false,true,73.349998,649.25,40.16,110,1.28,-.465,-.17120001,339.22,26,6,1.3375371,-1.5802071,7.6700001,41,14,0,0,0,1,0,0
1003906,52, , town, yes, false,5,2,437, true,29.99, D, false,true,85.779999,609.5,68.540001,0,14.2,.050000001,-.154,46,9,1.33,2.4029787,-9.4117384,9,37,0,0,0,0,1,0,0
1003914,0, , , unknown, false,0,3,195, true,149.99001, A, true,false,61.720001,724.5,32.490002,81.75,0,-1.89,-.39739999,192.87,49,17,5.9304371,-20.487797,6,39,2,0,0,0,1,0,0
1003925,46, , suburban, no, false,5,2,348, true,29.99, A, true,false,65.25,494.75,59.990002,34,6.5799999,1.605,.1788,276.54999,37,29,1.5291346,4.725934,4.3299999,39,0,0,0,0,1,0,0
1003939,0, , , unknown, false,0,3,690, true,29.99, A, true,false,55.68,1805.25,39.990002,40.5,0,-18.905001,.54180002,487.07001,43.330002,3.6700001,1.0027122,5.2685003,11.67,41,7,0,0,0,1,0,0
1003957,48, crafts, , unknown, true,6,2,650, true,29.99, A, false,true,69.889999,472.5,39.98,115.5,0,1.13,-.049199998,137.28999,57,11,1.6292571,-10.595922,6,37,.33000001,0,0,0,1,0,0
1003979,46, , suburban, yes, true,6,1,1051, false,0, A, false,true,5.3000002,8.5,5,.5,0,-.13,-.011,0,0,0,.33500001,10.847769,0,35,0,1,1,0,1,0,0
1003993,0, , suburban, unknown, false,0,2,557, true,29.99, C, true,false,33.029999,243.75,29.99,4.25,0,1.585,.101,38.509998,11,.67000002,3.2455008,10.66493,2,41,0,0,0,0,1,0,0
1004023,66, retired, suburban, no, false,6,1,1219, true,0, A, false,true,33.299999,313,30,0,.63,-5.3400002,-.0188,111.87,6.3299999,1.67,2.4705882,1.2917969,2.3299999,41,0,0,0,0,1,0,0
1004064,44, professional, town, yes, true,9,3,192, true,149.99001, A, false,true,69.730003,309.5,69.510002,25,0,-.41,.4258,40.200001,55.669998,16.33,2.9824152,2.7100492,3.6700001,40,0,0,0,0,1,0,0
1004084,52, professional, suburban, no, false,9,2,672, true,29.99, A, false,true,119.04,906,24.99,236,0,-4.6999998,-1.0886,454.42001,40.669998,2.6700001,.51459986,-6.266017,6,38,0,0,0,0,1,0,0
1004100,42, , , no, true,6,3,654, true,29.99, A, false,true,33.169998,304.25,32.490002,0,0,-1.465,-.0136,113.5,7,13,24.910065,-8.88027,14.33,38,0,0,0,0,1,0,0
1004135,46, self-employed, , yes, true,6,5,-3, true,79.989998, A, false,true,95.349998,1254.25,84.989998,28.75,0,-7.605,-.28240001,660.44,32.330002,14.67,2.5971892,2.0298674,14.33,40,3.3299999,0,0,0,1,0,0
1004154,0, , town, unknown, false,0,2,8, true,29.99, A, true,false,55.310001,424.75,52.900002,3.5,0,-2.4749999,.155,51.150002,16,3.3299999,6.6772099,19.925884,6.3299999,40,0,0,0,0,1,0,0
1004174,36, , suburban, unknown, false,8,7,128, true,129.99001, C, false,true,95.980003,1666.75,84.989998,127.25,.16,-2.635,-.2498,468,33.330002,7,2.1670365,.2674816,16,34,5.3299999,0,0,0,1,0,0
1004192,60, professional, , unknown, true,6,4,-1, true,9.9899998, F, false,true,88.980003,1,49.990002,0,0,0,0,0,0,0,0,1.6390126,0,40,0,0,0,0,1,0,0
1004236,32, , rural, unknown, true,2,4,115, true,59.990002, A, false,true,60.41,537.25,42.490002,42,2.9300001,1.635,.1318,127.83,15.33,15,3.0084305,8.6572561,7.3299999,38,0,0,0,0,1,0,0
1004252,58, retired, , yes, true,6,7,78, true,9.9899998, A, false,true,30,138.75,30,0,0,-.55500001,0,27.969999,15.67,4,4.0819139,7.9607787,2.6700001,38,.33000001,0,0,0,1,0,0
1004287,40, professional, , no, false,6,1,1032, true,0, A, false,true,60.169998,304,29.99,75,.47999999,.57999998,-.077799998,24.51,12.67,.67000002,3.2277532,-7.8241439,6.3299999,34,1.67,1,0,0,1,0,0
1004310,0, , suburban, unknown, false,0,6,88, true,29.99, A, true,false,56.799999,426,30,72.75,0,-.56,-.21359999,6.8099999,1,0,2.6700001,.94929278,0,38,0,0,0,0,1,0,0
1004323,26, , suburban, no, false,6,3,28, true,129.99001, A, false,false,91.989998,516.25,84.989998,2,3.5,4.5349998,.066600002,81.309998,32.669998,8.6700001,3.330333,-8.7991581,7.3299999,38,1,0,0,0,1,0,0
1004332,34, professional, town, yes, true,6,4,238, true,59.990002, A, false,true,60.25,382,44.990002,67,1.5599999,0,.26879999,38.599998,14.33,1,4.9635777,-3.0681653,8.6700001,38,0,0,0,0,1,0,0
1004356,36, , suburban, yes, false,9,1,1089, true,0, C, false,true,42.470001,116.75,30,0,12.07,-.63499999,-.2208,0,2.6700001,0,1.095,-2.3952706,1,36,0,0,0,0,1,0,0
1004382,0, , suburban, unknown, false,0,4,164, true,9.9899998, C, true,false,50.240002,461.75,49.990002,0,0,.205,-.0049999999,49.830002,33.669998,6.6700001,2.9621298,4.627172,2.6700001,40,6,0,0,0,1,0,0
1004397,42, professional, town, yes, true,7,3,265, true,29.99, A, false,true,39.889999,479.25,44.990002,14,0,.77499998,.252,51.689999,6.6700001,0,1.5987746,4.7974586,5.3299999,38,7,0,0,0,1,0,0
1004409,52, , , unknown, false,7,2,511, true,29.99, F, true,true,36.130001,862,30,17.5,0,2.6400001,.094599999,363.82001,45.669998,3,.84279817,4.3175817,8,36,0,0,0,0,1,0,0
1004430,44, professional, , yes, false,7,2,362, true,29.99, A, false,true,17.889999,21.5,16.99,3,0,-.33000001,-.035,2.8299999,3.6700001,0,3.835,4.072763,.67000002,38,0,0,0,0,1,0,0
1004440,46, professional, suburban, yes, true,9,2,91, true,29.99, B, false,true,55.75,526,50,21,0,-.22,-.095200002,113.87,12.33,3.3299999,3.5005114,-4.9154987,1.67,38,1.67,0,0,0,1,0,0
1004474,54, , , unknown, false,6,3,190, true,29.99, D, true,true,200.85001,1041.25,38.490002,461.5,0,3.675,2.6689999,181.96001,59.330002,7,2.0416276,-.14705677,17,36,4,0,0,0,1,0,0
1004500,0, , , no, false,1,5,349, true,59.990002, D, true,false,68.050003,382,69.989998,24,.31999999,-1.26,-.1612,96.919998,64.669998,16,1.9711497,-3.2956095,7,33,0,0,0,0,1,0,0
1004518,30, , t, yes, false,6,2,23, true,29.99, C, true,false,25.74,35.25,25.74,0,0,.175,.085000001,.88999999,2.6700001,.33000001,1.3883333,7.9442134,0,40,2.6700001,0,0,0,1,0,0
1004531,48, professional, suburban, yes, false,9,2,1125, false,29.99, A, false,true,20.41,20.5,16.99,1.25,3.04,-.23,-.0682,0,0,0,4,17.161884,.33000001,37,0,0,0,0,1,0,0
1004561,52, , town, yes, true,5,1,1077, false,0, E, false,true,50,329.75,50,0,0,-.035,0,6.4499998,0,0,1.3984064,-12.251129,8,35,0,0,0,0,1,0,0
1004574,78, retired, suburban, yes, true,4,1,1014, true,0, A, false,true,17.15,2.75,16.99,0,0,.064999998,-.0031999999,0,0,0,2,5.0870533,0,33,0,0,0,3,1,0,0
1004586,0, , , unknown, false,0,2,557, true,29.99, F, true,false,99.959999,487.75,39.990002,109.5,13.23,-2.355,-1.1813999,89.199997,19.33,3.6700001,7.6579452,-3.0407038,7.3299999,39,0,0,0,0,1,0,0
1004627,0, , town, no, false,0,2,493, true,29.99, A, false,false,41.360001,285.25,39.82,.75,0,-.72500002,-.2034,25.08,13,.33000001,2.6619375,5.993278,4.6700001,39,1,0,0,0,1,0,0
1004657,0, , , unknown, false,0,2,490, true,29.99, D, true,false,32.799999,362.25,30,3.75,1,-.36500001,-.043200001,80.839996,23.33,2.3299999,4.670567,5.2548246,11,37,0,0,0,0,1,0,0
1004669,42, professional, suburban, yes, true,9,3,345, true,129.99001, A, false,true,41.720001,119.25,42.490002,.5,.16,2.355,.0134,8.8000002,5,2.6700001,1.5280136,26.40979,2.6700001,37,0,0,0,0,1,0,0
1004678,40, clerical, , yes, true,4,7,462, true,29.99, A, false,true,38.709999,288.75,38.709999,0,0,-.435,-.67739999,96.970001,11,.33000001,5.1948051,10.217335,7.3299999,37,10.67,0,0,0,1,0,0
1004703,48, professional, suburban, unknown, false,9,3,869, true,29.99, A, false,true,35.98,155.5,44.990002,0,0,-1.09,-.0198,0,3,0,3.3696682,-14.629683,1,37,0,0,0,1,1,0,0
1004731,0, , , unknown, false,0,3,851, true,9.9899998, F, true,false,52.049999,346.5,32.490002,77.25,0,-1.13,-.2362,58.5,30.33,14.67,160,-4.7663417,4.6700001,39,0,0,0,0,1,0,0
1004739,26, , , no, false,4,2,200, true,29.99, C, true,true,75.790001,413,34.990002,99.25,0,1.08,.51999998,93.110001,24.33,3.3299999,3.7242119,6.3299518,3,33,0,0,0,0,1,0,0
1004747,56, , suburban, unknown, false,9,2,267, true,29.99, A, false,true,62.25,446.5,45,43.25,0,-1.27,-.2262,31.620001,17,2.6700001,3.1036229,14.306318,2,35,2.3299999,0,0,0,1,0,0
1004754,0, , , unknown, false,0,2,459, false,29.99, D, true,false,137.92,1247.75,43.490002,92,63.939999,-1.4349999,-1.6946,240.78999,72,7,.94561511,21.85837,84.330002,33,2.6700001,0,0,0,1,0,0
1004780,34, , suburban, yes, false,7,3,4, false,99.989998, A, false,true,18.200001,19.75,16.99,0,1.0599999,.025,.0526,.81999999,0,0,2.247191,-22.669254,.33000001,33,0,0,0,0,1,0,0
1004809,38, professional, , yes, true,6,1,1001, true,0, A, false,true,35.349998,227.25,40.029999,0,0,2.2149999,-.0070000002,8.6800003,3.3299999,1,.5151515,5.3587065,1.67,33,1,0,0,0,1,0,0
1004819,30, professional, suburban, yes, true,7,1,1063, true,0, A, false,true,33.689999,189,29.99,7.75,0,1.16,.1208,32.619999,7.3299999,3.6700001,3.822,8.1486797,2,35,0,0,0,0,1,0,0
1004870,54, , , yes, false,6,2,262, true,29.99, A, false,true,274.92999,2547.5,199.99001,236.25,1.12,-9.25,-1.348,994.84003,186.33,29,6.3913045,8.5041142,8.3299999,33,0,0,0,0,1,0,0
1004893,38, , town, yes, true,8,2,158, true,29.99, A, false,true,73.050003,653,59.990002,59.25,.52999997,1.74,-.32359999,122.47,47.669998,8.3299999,3.5504081,-3.7105124,8,33,0,0,0,3,1,0,0
1004913,38, , town, yes, false,4,1,1058, false,0, C, true,false,34.98,270.75,34.98,0,0,.0049999999,0,86.940002,10,4.3299999,1.1595803,1.4778068,3.3299999,35,0,0,0,0,1,0,0
1004935,50, , suburban, yes, true,6,3,535, true,29.99, C, false,true,50,367.5,50,0,0,2.8299999,0,58.860001,21.33,10.67,1.0897436,12.542441,4,39,6,0,0,0,1,0,0
1004951,58, , suburban, yes, false,7,3,489, true,39.990002, E, false,true,211.64999,3052.5,209.99001,81.5,0,-25.370001,-.2332,1475.52,162.33,95,5.0094209,15.065611,23.33,35,.33000001,0,0,0,1,0,0
1004969,56, , , unknown, true,3,2,605, false,29.99, A, false,true,9.75,1.5,5,1.5,0,-.0099999998,-.0099999998,0,0,0,.33000001,-24.348696,0,37,0,1,0,0,1,0,0
1004980,26, , , unknown, false,8,2,393, true,29.99, A, false,true,71.550003,598.25,22.860001,101,5.96,-11.965,-1.727,157.84,24.33,8.6700001,.76650459,.83056045,14.33,35,2.3299999,0,0,0,1,0,0
1005020,0, , , unknown, false,0,4,258, true,29.99, A, true,false,82.010002,890.75,84.989998,12.5,0,-15.795,-.1206,209.84,41.330002,54.330002,1.8619976,12.568059,28.67,33,0,0,0,1,1,0,0
